Word,Freq,Rank
மூலங்கள்,1,13512
பராமரிப்புச்,1,13513
1202,1,13514
செலவினங்களுக்கு,1,13515
விளையாட்டுக்காக,1,13516
உள்ளடக்கத்துடன்,1,13517
உருவாக்குவதோடு,1,13518
பத்திரத்திற்கு,1,13519
இதன்போது,1,13520
சேதங்களை,1,13521
செயற்பாட்டுத்,1,13522
உள்வாங்கப்படுமாறு,1,13523
2013.12.13,1,13524
மேம்படுத்துகைக்,1,13525
02/01/2013,1,13526
சேர்ந்துக்,1,13527
நீர்த்தேக்கத்திலிருந்து,1,13528
நீக்கப்படும்,1,13529
மாவட்டத்தில,1,13530
கிருளபன,1,13531
நிர்மாணிக்கப்பட்டமையால்,1,13532
பெருக்கிச்,1,13533
மல்டிமீடியா,1,13534
மகளுக்கும்,1,13535
இதற்காகத்,1,13536
காட்சியொன்று,1,13537
நட்டஈட்டை,1,13538
ஒருமைப்பாட்டைதொனிப்பொருளாக,1,13539
இழந்தேரரின்,1,13540
நாரஹேன்பிட்ட,1,13541
பெல்ஹேன்கொட,1,13542
கூட்டமைப்பின்,1,13543
சேர்க்கப்பட,1,13544
163,1,13545
பயிற்றுவித்த,1,13546
நட்டஈடுத்,1,13547
25/01/2013,1,13548
FF,1,13549
சென்றுவிட்டதால்,1,13550
சம்மதத்திற்கு,1,13551
அறியப்படுத்தி,1,13552
159,1,13553
வீராங்கனைகளுக்கான,1,13554
00படி,1,13555
அம்பலாந்தோட்டை,1,13556
Sound,1,13557
வங்கிச்,1,13558
1993,1,13559
திக்ஓவிட்ட,1,13560
குறையை,1,13561
பங்குகளாக,1,13562
20ம்,1,13563
செயற்படுத்தப்படுமெனத்,1,13564
துறமுகம்,1,13565
கிளைகளுக்குப்,1,13566
02/12,1,13567
அடிகள்,1,13568
நீர்த்தேக்கத்தின்,1,13569
CAcct,1,13570
MNLSI,1,13571
அறியச்,1,13572
செய்வதோடு,1,13573
பயிர்ச்செய்கைக்,1,13574
கொள்வதோடு,1,13575
திறமையுள்ள,1,13576
அதிகாரிகளையும்,1,13577
இயக்கத்,1,13578
அகலமான,1,13579
பயிற்சிகளில்,1,13580
குறைபாடுகளுக்கு,1,13581
System,1,13582
விளையாட்டுக்கான,1,13583
கீழ்பட்ட,1,13584
1101,1,13585
செலவழிப்பதற்கான,1,13586
மானியங்களை,1,13587
பங்குதாரர்,1,13588
செய்துக்கொள்ளப்,1,13589
பட்டன,1,13590
P1FORM,1,13591
4/63,1,13592
ஒய்வூதியத்திற்கு,1,13593
உரிமையற்ற,1,13594
படுத்தப்படுகின்ற,1,13595
ஒய்வூதிய,1,13596
ஒய்வூதியத்தை,1,13597
பெற்றுள்ளீர்கள்,1,13598
அத்தகை,1,13599
08.2011,1,13600
பூரணப்படுத்தும்,1,13601
புத்த்கத்தின்,1,13602
உத்தியோகஸ்தரினால்,1,13603
திறைசேரிக்கணக்கு,1,13604
சான்றுபடுத்தி,1,13605
உரிமைபத்திரத்தின்,1,13606
அட்டையில்,1,13607
ஆற்றுப்படுத்தப்படுமாக,1,13608
127,1,13609
எழுப்பிய,1,13610
கதுருவான,1,13611
NLS1,1,13612
வசூலித்து,1,13613
என்பதற்காக,1,13614
வைப்பிலிட்ட,1,13615
செயலற்று,1,13616
நிர்மாணங்களுக்கென,1,13617
மாதந்தோறும்,1,13618
மூலங்களையும்,1,13619
பராமரிப்பிற்கான,1,13620
செய்துள்ளனர்,1,13621
2013.12.30,1,13622
வைப்பிலிடுமாறும்,1,13623
ஒதுக்கீடுகளுக்கு,1,13624
ஒப்படைக்கிறேன்,1,13625
SSB10,1,13626
பணத்தொகையையும்,1,13627
வகைகளுக்குமென,1,13628
பிற்றபெத்தர,1,13629
படித்திட்டமுறையில்,1,13630
ஆரம்பிக்கப்பட்டுள்ள,1,13631
கொண்டதுடன்,1,13632
பராமரிப்பிற்கென,1,13633
PENSN,1,13634
செலவீனத்தையும்,1,13635
4/16,1,13636
திட்டதுறையின்,1,13637
அமைப்புகளுக்கும்,1,13638
கொள்ளும்படி,1,13639
மீறப்பட்டுள்ளதாக,1,13640
சான்றிதழுக்கு,1,13641
கொள்ளக்கூடிய,1,13642
சங்கடத்தை,1,13643
கம்பனிகளினதும்,1,13644
பெற்றுள்ளதால்,1,13645
வைப்பதாயின்,1,13646
அப்பணம்,1,13647
விண்ணப்படிவத்துடன்,1,13648
சமர்பிக்கப்பட்ட,1,13649
பகுதியாகவோ,1,13650
உரிமைப்பத்திரத்தின்,1,13651
முழுமையாகவோ,1,13652
முகவர்களுக்கும்,1,13653
வதிவிடத்தை,1,13654
உறுதிப்படுத்துவதற்கான,1,13655
வேறொருவர்,1,13656
02/2016,1,13657
வலுவூட்டல்,1,13658
பரவி,1,13659
வகுக்கப்படுமா,1,13660
வீராங்கனைகளைத்,1,13661
திறமைகளுக்காக,1,13662
செய்யப்பட்டுள்ளனவா,1,13663
அலுவலகத்துடன்,1,13664
வவுச்சர்,1,13665
நடைமுறைப்படுத்ததப்படும்,1,13666
செலவினங்களுக்கான,1,13667
பங்களிக்கச்,1,13668
கொழுந்துகளை,1,13669
ரணில்,1,13670
தேயிலைக்,1,13671
கைவிடப்பட்டுள்ளமைக்கான,1,13672
சிறப்புரிமை,1,13673
மானியங்களைப்,1,13674
செய்கையாளர்களின்,1,13675
சாமந்த,1,13676
கேட்கின்றேன்,1,13677
அன்றாடத்,1,13678
நீரானது,1,13679
பங்களிப்பாளருக்கான,1,13680
இராஜினாமா,1,13681
சட்டவிதிகளின்,1,13682
கணக்கை,1,13683
பெற்றுக்கொள்ளுவதாகவோ,1,13684
விநியோகிக்கப்படுகின்ற,1,13685
சில்மியாபுரயில்,1,13686
வெலிமடை,1,13687
வேண்டியதாக,1,13688
வருத்தத்துடன்,1,13689
அப்படி,1,13690
ஊடாகவோ,1,13691
மூலதனத்தையும்,1,13692
முன்பணத்,1,13693
வேண்டப்பட்டுள்ள,1,13694
கொடுப்பனவுகளைத்,1,13695
விலக்களிக்கப்பட்ட,1,13696
இக்காணிகளின்,1,13697
வைப்புக்,1,13698
அறிக்கையொன்று,1,13699
கொள்ளப்பட்டது,1,13700
நிலப்பகுதியின்,1,13701
விரோதமான,1,13702
வனவிலங்குகள்,1,13703
சட்டங்களுக்கு,1,13704
கடத்தல்கள்,1,13705
காட்டுத்,1,13706
ஆண்டுக்குப்,1,13707
உயிரினங்கள்,1,13708
அறிவித்துள்ளதா,1,13709
நடத்தப்பட்டதோடு,1,13710
ஆளாகியுள்ளது,1,13711
புனர்நிர்மாணக்,1,13712
செலுத்தவில்லை,1,13713
விலங்குகளும்,1,13714
சமீப,1,13715
சிக்கல்களை,1,13716
எதிர்கொள்ள,1,13717
வரியை,1,13718
பரவல்,1,13719
நிலையங்களினால்,1,13720
உத்தயோகபூர்வ,1,13721
பன்முகத்தன்மை,1,13722
வழங்கப்பட்டுள்ளனவா,1,13723
பாவனை,1,13724
எற்படுகின்ற,1,13725
2013.06.19,1,13726
விசாரித்து,1,13727
2013.06.27,1,13728
தலை,1,13729
மகாநாட்டில்,1,13730
தீர்மானத்திற்கு,1,13731
அனைத்துடன்,1,13732
உருவான,1,13733
UNEP,1,13734
இழப்பீட்டுத்,1,13735
உச்சவரம்பின்,1,13736
தேவைப்படுவதாக,1,13737
தொடக்க,1,13738
கொண்டாடுவதற்கு,1,13739
அதிகரிக்கப்படும்,1,13740
சேவையாற்றவிருக்கின்றதுமான,1,13741
பூர்த்திசெய்துள்ளதும்,1,13742
ஒவ்வொன்றாக,1,13743
